匿名用户,题主这种人真的让我对人类感到悲哀,1,0
匿名用户,我也一样，我看起来一切正常，我在去检查的前一天还陪我朋友逛街，买了一支喜欢的口红，检查当天的结果，重度抑郁，我自己都觉得不可思议但是就是这样子啊。心里早就千疮百孔只是你们都看不到罢了。,1,0
匿名用户,假装抑郁去知乎查，不但会被诊断为重度抑郁症，还能骗大量赞。,1,0
云心无一,小明有没有抑郁症我不知道，你的恶意倒是大到溢出屏幕了。原来在普通人眼里只有每天悲伤到泪流满面想死，身上布满自杀未遂的伤痕才叫抑郁症吗。。。其实也没关系，连自己的家人都不一定会理解，何必期望外人能明白。,1,0
coin,我怀疑题主的心不是肉长的,1,0
匿名用户,你是着什么样的心态打出来这些字的我不知道。我只知道我现在很想骂粗口。真正的病人每天没日煎熬着努力的控制情绪让自己正常点，活的快乐点是很幸福的。能不能不要拿病当时尚当哗众取宠的借口，这是病要吃药的有副作用的。不是好玩的东西，你真幼稚做秀恶心，,1,2
小仙女,你真的好恶心好恶心 令我胆寒,1,0
匿名用户,题主太恶意了吧,1,0
Rayones1,哈哈哈哈你们终于不仅限于口嗨了，想要去开一张真正的诊断书了嘛……没问题的，可以装出来的，遇到医生问的拿不准的问题，就沉默就行，一切都往消极方向回答，再在手腕上割几个疤痕，妥妥的就确诊了，就可以拿正式的诊断书去装逼了。虽然我也不知道这有什么意义……但你们开心就好。,1,0
匿名用户,其实..我也蛮好奇的。经常在网上本着客观的态度做题做出来是中度以上，不太相信，又有点怀疑会不会自己抑郁但是不自知。如果我真诊断出来我身边的人肯定不相信吧，毕竟我平时很开朗很阳光em…我自己都不太信但实际上我的情况要是诊断成抑郁症也很在情理之中。很小的时候遭受了家庭变故，寄养在别的家庭里，一直没有归属感，甚至从小学就会觉得自己活着很多余，初中以前基本不笑，亲戚朋友问我为什么不爱笑我觉得也没什么好笑的事。初中就想过自杀却没有决心，想自己出去流浪，觉得自己拖累旁人。这些都是我的朋友们不知道的，偶尔有人知道我的家庭情况也是因为我接受了贫困生资助，甚至小学时被拉到某店铺的开业爱心筹款上做了展示...高中以后爱上打球，有了精神寄托性格上也有了很大转变，大学之后和一个很阳光的人在一起，因为他性格有了很大改观，但也是限于有他陪伴的时候。独处时常常觉得自己有性格缺陷会影响另一半，反思自己为何家庭观念淡薄，基本不主动和亲人朋友联系。外表看起来我很开朗活泼，但失眠从高中时期一直困扰着我，可能我比较能调节情绪吧，去医院是不会去的，我觉得现在的我有能力对抗负面情绪。但是会不会被诊断，有时候看着那些测试结果还真的拿不准了...,1,1
匿名用户,我记得挂号是在脑神经科？然后做了一系列检查，血、心电图、往你脑袋上套个什么东西的、那个平板让你做题。这其中我觉得要是假装，唯一的选项就是做题了吧？就算能，也顶多是轻度。,1,0
下弦之月爱二娃,可以的，初次去看，不会给你查脑诱发，ct那些，应该只会给你做人格测试，抑郁焦虑问卷等等。你只要都选一看就是有病的选项，就会诊断有病。,1,0
匿名用户,抑郁症不完全等于抑郁情绪,1,0
鹿行家,小明在宿舍给你们发巧克力你还在网上bb她吃人的嘴软，我看你倒是挺硬气小明真惨小明装不装我不太清楚你倒是蛮装的,1,0
少年裘马 锦衣风流,题主 你挺恶心的。,1,0
旁观,        不会的，医院诊断某种精神疾病外除了问卷测试还有一些仪器辅助测试的。这个是百度百科抑郁症常见病因，无论是哪一个病因，都是身体出了问题，才导致精神出了问题，医院诊断会有一些仪器可以检测你的这些部位是否出问题的。我虽然没有去医院检测过抑郁症，但我检测过其他精神病。其中仪器测试有抽血检测，还有在脑子带一个网状仪器，之后在头发上滴满盐水和洗发水混合液，让你用电脑做一些小测试。滴盐水估计是为了导电，检测脑电波之类的，滴洗发水。。。。性感医生在线洗头。。。这是其中一项仪器的测试结果，问卷测试可以骗人，这种仪器测试是骗不了人的。抑郁症患者或者说精神病患者，本来就是靠着残缺的灵魂活着的，或者他们的生活压力可能并不大，但精神上的煎熬是你无法理解的。你可以不给他鼓励，但一定不要再踩他两脚了。当然，如果你给他鼓励的话，或许真的会收获一段长久的友情，毕竟你这时候的温暖叫雪中送炭嘛,1,0
别抢我的猫,我不知道国内精神科是怎么诊断抑郁症的，如果仅仅是心理测试和从行为上观察。那确实可以伪造。如果用脑电图，那伪造是可能性就比较低了。,1,2
匿名用户,被确诊抑郁焦虑状态不久没觉得自己有抑郁，只是学习注意力不集中想去寻求专业的帮助看看能怎么缓解，没想到直接确诊了。平时觉得自己除了想的多点也没什么不一样的，直到最近心里突然空落落的，好像行尸走肉，还有两个多月考研，大家都卯足了劲的复习，在这种氛围里我竟然一点感觉都没有，不想紧迫的复习，题目错很多也不想仔细订正，每天感觉都很疲惫，明明白天没有多辛苦多学习，晚上闭眼之前还是害怕第二天起床面对那些还没有复习的东西，然后再循环。我也很开朗啊，觉得只是自己容易共情，从没想过自己会有一天被确诊为抑郁状态，直到医生建议我还是吃点药比较好，我才突然觉得自己状态确实不对，哪个正常人会突然大哭到抽搐。我妈看了药物说明书以后忧心忡忡小心翼翼的问这个药能不能不吃，她是不相信我抑郁。我想了想，最后还是吃药了。不管是考验还是工作，我都不想再暮气沉沉的生活。希望药物能发挥奇效，让我最后俩月一目十行过目不忘，把英一数二还有超厚专业课都啃完，一举走向家庭学历的最高位。想了想还是匿名吧，不想不怎么亲密的同学在背后讨论：哎你们说她是不是装的。,1,3
匿名用户,我就是你口中所说的那些人 平常开开心心 但确实确诊为抑郁症 痛苦时也是真的很痛苦 但不代表抑郁症患者不能开心不能交朋友吧  就是因为有你的这种的想法 所以患病的人连开心都是不轻松的 害怕别人说自己装的都是假的 抑郁症也不是给医生问几个问题就诊断出来的 不要用你的无知去伤害别人 你所说的话 打心底里让人瞧不起。,1,0
匿名用户,题主，我说一句实话，你这样的想法往往会成为压垮抑郁症患者的最后一根稻草，最后你是不是还觉得他们因为一句话就受不了真矫情。你自觉自己阳光无比，却不知双手已沾满鲜血。不想再说什么了，题主自重吧,1,0
匿名用户,看到了吧？别随便让人知道自己有这个病，他们觉得你过得超好还矫情。,1,0
星星下的守望,我觉得会，因为医生也只是通过你的外在表现去看你的行为是否符合抑郁症的表现，医生也是人，不是你身体的蛔虫或者是神，她们也是根据她们学到的书籍里的理论来判断的，所以你如果假装表现一些抑郁症的表现，是很有可能让医生误诊你有抑郁的，那时你家人自己就要花大量的钱治疗吃药，没病由于吃药也会由于副作用吃出病，所以不要假装做些抑郁症的表现，装疯卖傻真吃出病来，不要学电视那些情节，如果你不是假装，而是不由自主做出那些抑郁的表现，就得去医院真治疗，早治早好了,1,0
我真叫李易峰,这个世界有天生善于伪装的人而且抑郁症量化的那个标准真的是可以自己搞出来的,1,1
匿名用户,虽然我不知道假装抑郁去医院会不会被确诊，但是我觉得我有必要去一下，我在想去了以后如果只是抑郁情绪不算病症我是该开心还是尴尬。本来家人就不太能理解我的心情，总是说，你就是抗压能力太差，你就是想太多，你就是平时不努力现在才不开心的。……怎么说呢，很纠结就对了。,1,0
匿名用户,别搞这种事装着装着你最后就真的是了还有要是查出来你就是 那你就懵逼了 然后要经过长久的痛苦抑郁躁狂后 突然想开了 就能克制住大部分 你才能恢复到你装之前的状态别问我是怎么清楚的:),1,0
小卫,我被诊断为抑郁的时候，也问过大夫是如何判定得病的。大夫说，我们不光从测试表来看，还有你整个人的气色，眼神，说话方式，都可以。而且我去的那天，刚开始挂错了诊，去了心内科，见了大夫就开始嗷嗷哭。大夫委婉的安慰了我并表示你挂错号了后来见了心理医生，我意为我不会再哭了，才说道“大夫我觉得压力好大啊” 整个人就开始崩溃大哭。你要能这样，兄弟 不用装，你真的得抑郁症了,1,2
匿名用户,我不太清楚，我只知道我去医院这么说医生说确诊了的，当然哈哈哈哈哈哈哈哈我说的时候表情比较浮夸吧，你可以试试。如果，你真的有这些年头想去咨询一下却怕是自己多想的情况下。别怕去医院感觉自己是抑郁症但最后又出现不是这种情况，可以不用去问别人怎么怎么样。嗯别怕，想去咨询就去吧,1,0
心理咨询师徐光宗,自己的感觉才是最准确的，表格仅作为参考,1,3
Travis L,“我现在不想知道她到底是真抑郁假抑郁（虽然我认为她十有八九是演戏）”所以你就是想说医生啥也不懂乱诊断？抑郁症是有病理指标的，要化验的，咋作假？你是崔永元么越是抑郁症的人，越会演戏，不演不强迫自己以社会守则生活就活不下去了，至于原因，就是因为有你这种人明明不懂却敢给人家下结论“装的”,1,0
匿名用户,感觉好像应该有的人都会有抑郁的时刻吧吧，情绪低落，我觉得我也有，如果去医院查的话，不知道能不能查出来抑郁症。但是我不想去，也我不认为自己有病。我辞职了，有从3月份失业到现在，每天都躺在床上，和男朋友关系也不好，被冷暴力，天天都胡思乱想动不动就哭，饭也不怎么吃，一天只吃一顿，掉头发失眠，昨天男朋友在睡觉，我夜里四点多才睡着，失眠已经持续了一年多了。去年的时候和他吵架分过一次手，整个人暴瘦，反正躺着什么都不想动，可以一整天都不吃饭，电视剧也看不进去，书也看不进去，自残过两次，他骂我有病像疯子，那个时候就开始失眠……,1,2
小苏同学,感冒就感冒，你吃什么药！别人感冒都能捱过去，你为什么捱不过去！你吃药也不知道偷偷吃！大家都知道你感冒了！快看，这就是那个感冒都要吃药的人，真弱。,1,0
匿名用户,医生有她的标准。以前流行过做多少到题，来测是否有抑郁症。有个朋友是做精神类医药的，她让我做了从医院拿的题。立马帶我去她熟的心理医生那。实际那时候我除了觉得我的状态不好没啥别的感觉。莫名其妙流泪。人生没有意义。学习玩乐都是浪费时间，时间也是浪费时间。情绪管理差。。。。。,0,0
匿名用户,我就是比较理解抑郁症的，主要是最开始接触这个词就是那个故事，一个人去找医生说自己得了抑郁症，医生说没事，我们这有最好的小丑，一定能让你快乐起来，然后他说我就是那个小丑，这个故事给我带来了非常大的震撼，个人觉得抑郁症真的非常不容易了，如果你不能理解她们，就请摆出一种事不关己高高挂起的态度吧，别管人家的事，本来就是与你无关，大多数时候能少得罪一个人就少得罪一个人吧，人家也没侵犯到你的利益,0,0
nyloncreep,你需要忍受在医院的等待、环境的嘈杂、时间以及金钱上的浪费，做这么一件无意义的事情？排除你是个行为艺术家或者单纯为了调查研究，你可能心理有其他问题，不一定是抑郁。,0,0
匿名用户,世界上就是因为有你这种人存在，才会让抑郁症患者难以表达自己的内心，明明足够痛苦却还要咬着牙承受你们这帮人的讽刺挖苦。知道么她要是没得抑郁症现在应该在比你环境好的地方学着比你更专业的知识成为比你优秀不知多少倍的人。你根本没资格怀疑她。抑郁症的世界你这种人是体会不到的，估计要是你得抑郁症，会哭天喊地找父母，会以“我有病”欺负同学吃独食，会不学无术还甘于堕落，会埋怨周围所有人。不是吗？如果你不是这样的话，那我要说了，你有事不求父母自己扛，和同学和睦共处一起分享，努力学习不甘堕落，和所有人用尽全身力气处好关系，这么优秀的你得哪门子的抑郁症！你就是看不惯人家带着病还比你优秀。愿这个世界少一些有你这种想法的人，没错我就是诅咒这些不会善待抑郁症患者的人下地狱。如果你不想被诅咒，很简单，改变这种想法。最后，想对抑郁症患者说一句：辛苦了。抱抱你，我爱你。加油！,0,0
杄枫,          诚实的说，量表方面也许可以作假，但是各项生理指标的检查很难做假(虽然我那会也很怀疑那机器有用没），而且医生在你打开门的一刻起就开始对你进行检查了，所以除了那无良的私人医院外，大多是不会让你作假成功的。        但不论对方真假，希望你们能对她多一份理解和包容，难道你喜欢没事给自己贴个在世人开来很耻辱的标签吗？就算她是想要这个标签，那也必然是有想通过这个解决一部分心理上的压力及情绪的。         祝天下所有人辛福!,0,0
匿名用户,不好意思，做出想要自杀表态也算抑郁的一种症状，无论打心底是不是真的想。,0,0
龙崎,不好意思...我比较直白。题主你是沙哔，谢邀。,0,0
匿名用户,题主这个问题真的很招人恨，抑郁症是一种病，就跟你得了感冒心脏病癌症一样是一种病变，抑郁症不是简单的说装就能装的，你装得再像，能蒙住一些医生一个轻度抑郁就是最大可能了，中度抑郁已经是她自己承受不住开始向外界寻求帮助了，却还要被你这样所谓的表面同学暗地里恶意猜想，那个女生真的很可怜。,0,0
香煎菌子撒点盐w,过两天复查了来补充我妈硬要跟我一起去所以我准备装一个抑郁症快康复的病人就算我每天想尽办法让自己不去寻死，假装很快乐，也不能让她那么担心，我希望她开心并不在乎我自己看看做检查的时候能不能有意识地动些手脚显得我好多了然后你可以逆向判断,0,0
匿名用户,会某市七院，只要你去做个心理测试就出结果。心理测试就是很多选择，而且是那种你一看就知道选什么能让别人判断出你是抑郁症的题。,0,2
lD4789,你怕是个傻子吧，竟然想抑郁，活着不好吗,0,0
mstippy,我只能说能提问出这种问题的人就足以证明人性本恶，不要说自己是单纯的好奇心，你好奇心可能会害了一些尽管对自身现况无助但仍对生活抱有渴望的人。,0,0
匿名用户,说到抑郁 我也忍不住说几句。之前我经历了什么糟心的事情就不提了，为什么？每个人得承受能力不一样，有的人别折磨了很久好几年才会抑郁，有的人一件事跨不过去也会抑郁。这从中的复杂医学理论和关系别说学医的专业人士都说不明白更何况我们这些普通人。但总的来说我一开始是个没心没肺很容易满足，也没有生活困难的那种性格和环境。后来转学，和家里发生的事情让我开始有变化，但是当时我只是归于自己不够努力没有天分之类原因，但是现在回想起来，如果那时我就开始轻度抑郁 ，那么现在我也算是抑郁很久的病患了。后来上大学开始慢慢爆发，快毕业的时候更是频频割腕。但是总也下不去狠手 ，所以常常是上一次伤口刚好，下一次我就又开始复发接着割，那时手腕是我最隐秘的地方，不敢给别人看。（当时还关注了割腕自杀的一个组织，那些人认为割腕自杀是一种解脱，还互相鼓励。但每次我发做的时候情绪都很激动，下手的力度也不够，最狠的一次伤口也没见到血管 ，可见割腕自杀是需要很大力气的）但是还不想让别人知道我的痛苦，那段时间我一直带着护腕假装运动风，也很怕别人看到我的伤口。对，这个现象应验了一句话，真正的抑郁不会每天挂在嘴边，反倒想掩盖。装?那种痛苦的表情后留着脸上的印记只有自己才能看到。而如今我不想再掩盖了，虽然这期间（大概六七年）我减肥成功变成别人嘴里的美女，有着别人羡慕的工作，也谈恋爱，但是我的痛苦没有消失，他就像一块臭味膏药一样紧紧伴随着我，就像恶魔一样一直想搅乱我的生活，而我却不得不每天和它作斗争。很累，这样的我只能应付它一个，如果再有怀有恶意的人与我相对，那我是承受不了的。而如今，情绪失控已经成了我性格的一部分，这样纵容它我真怕哪天回忍不住从楼上跳下去。明天去医院，这也是一种勇气吧。敢于面对它，然后战胜它。,0,0
胡田彧,你就当我是装的吧，我真的很想每天都高高兴兴的，我真的很想像以前一样对有趣的事物感兴趣，爱吃爱玩爱阅读，我真的很想在没有药物的状态下睡个懒觉，不要一两点才睡着五点半六点就惊醒而再也睡不着，我也想每天都精力充沛，不是简单的不高兴，而是沉溺于其中的不可自拔的黑暗和绝望。莫名其妙的哭成傻逼，不愿说话，也不愿听人说话，不高兴可以调节，而现在，我真的不知道怎么去救自己，每天看着手里的安眠药我就想我把它们全部吃下去是不是就不用经历这些了。我不算是个太坚强开朗的人，但是难受到下定决心去看医生真的是因为太难受了，我分得清楚不开心和这种抑郁，希望自己能好起来，毕竟我还是想活着的。,0,0
Tea Blood,我遇到过很多题主这样的人。……很努力忍住没有笑场。,0,0
金吧啦,知乎怎么什么人都有那些以为别人抑郁是在装逼甚至博取同情的人那些学校有人跳楼 自己也天天嚷嚷着跳楼算了的人都应该去死,0,0
仔锅里的饭,哈哈哈哈哈哈哈哈哈哈，我是抑郁和焦虑，现在在吃药，自己疏导了自己差不多大半年的时间，有多绝望当然只有自己知道，当然，同学都说我看起来挺正常，挺阳光的一个人啊。,0,0
我闪闪惹人爱,dior这种牌子，我感觉不管真假几乎女生人手一支吧？还用跟风你们那是多落后的地方吧我们这该是二三线城市首先，我是一个中重度抑郁症患者但是我也天天买化妆品啊天天买衣服啊也超级爱自拍，卡西欧美图我还都有我下楼买个水都要化妆，也天天玩啊，甚至在宿舍我还总是气氛制造者！总之大概我就是学校里一小波热点人物中一员，就是拉帮结派那种，而且圈子很大那种但是我依然是一个抑郁症患者但我没睡过一天好觉我没有开心一天每天都在自我折磨等等等等等太可怕所以不懂不要乱说,0,0
匿名用户,然而其实医生见到我的第一眼，就知道我不对劲…（后来告诉我的）BUT当时我还一句话没对他讲，甚至冲着他笑了笑。,0,0
靳轻,为什么要问这个问题 看到这个问题我一下笑出来了,0,2
无名,心理测试中有交叉校验的题目，并且以诚实度指标显示在结果上。想伪装会有难度，需要了解交叉校验原理。,0,1
苏凡,会的。通常来说司法鉴定是无病推定，医院是有病推定。骗过医院很容易，但是没有卵用，但是要骗过司法鉴定中心的难度很大。患者交钱医院治病，通常来说医院不会认为患者具有虚构病情的主观动机，因此实际上很容易蒙过去。转载实验结果：Rosenhan experiment以前看见过有拿绿茶送去做尿检检验出淋病的，异曲同工。机器是按照送检物是人尿设计的，人员也是为了检验人尿培训的，检验人尿也一切正常。但是送进去绿茶，天知道会怎么样。,0,0
匿名用户,楼上一些专业人士都表示抑郁症的判断不是靠伪装肚子痛就可以蒙混过去的。在我看来，医院的正规程度是很大的影响因素，辅导员特地陪着的，伪造的可能性不大。另外，如果是刻意想要伪造一份假的病例，不是不可行的。——————————这个问题下的部分恶意回答让我大开眼界，大概病人在谈及质疑病情时格外敏感愤怒，不过嘛，该举报的还是举报了比较好，么么哒~————————————仿佛看了一场贴吧撕逼大戏，说好的高贵冷艳呢：D,0,6
匿名用户,题主可以自己去试试，比在这儿问更实际些。,0,0
匿名用户,匿名骂一个题主虽说无知者无畏但还是别在这秀自己的无知了好吗还一副自以为是的样子人家怎么样关你屁事？你怎么事那么多呢？还有抑郁症没法装。,0,0
城沦,首先，我认为，抑郁症是假装不出的。在医院检查抑郁症，我想不仅会询问病症，通过交谈了解你的内心，还会有生理上的检查。抑郁症的直接表达不是一个人不擅长社交不会笑不讲话。我有很亲近的家人患有严重的抑郁症。看过你就知道，那种感觉是没有办法假装的。而事实上我建议题主，不管你的同学她真相如何，请普通地、平常地和她来往。,0,0
nokiakia,hehe题主你真逗,0,0
匿名用户,真的希望你问得问题是真的。。这样我也可以理解为我骗过了医生我才不‘抑郁’我很正常……最后题主 你如果相信也请千万不要这么做 因为吃药什么的不算什么了 如果你真的演技好的让医生相信你要轻生那么有可能你会被‘关心’你的家人送进医院 还有就是电击治疗不仅仅只是杨永信——,0,0
秋阴,我姑且认为你是真的无知，才会问出这样的问题。但实在想不通如今信息这么发达，还是有这么多人对于“抑郁症”的了解如此匮乏。我在高中的时候被确诊“抑郁症”，但那并不是医生宣布的一刹那，你整个人的状态就立马180度改变。确诊前后，我的生活并没有任何变化。该笑还是笑，该闹还是闹，该失眠还是失眠，该脑子乱还是脑子乱。那时候内心还很脆弱，不敢太过声张自己得了“抑郁症”，生怕别人用异样的眼光看我。到底什么时候，人们才能了解“抑郁症”不是什么特么的“心情低落”、“闷闷不乐”，也不是动不动就闹脾气不说话，假装冷酷。特么的就是一种病，就像“感冒”一样，病了要吃药。而且是一种很严重的病好吗！！！我得病了，你还要求我每时每刻都哭丧着脸，一副可怜的样子？我：……%&amp;（）……！￥,0,0
滴水,不知道楼主是不是认为装抑郁症病人可以获得利益呢？如果是为了利益的话，可以去装抑郁症病人、可以去卖身、可以去偷去抢吗？当然不能，人还有尊严和底线。抑郁症病人有什么好处，有必要装吗？我知道害处，周围的人会因为害怕和不了解，把你当成精神病人，不愿意和你交往。抑郁症病人所使用的精神类药物，它的副作用是非常大的，可不是像什么感冒药没事儿也可以吃两片儿预防预防。所以说楼主是不是你小人之心了呢。,0,0
匿名用户,抑郁症是心理+生理疾病。医院在检查抑郁症时，除了心理测评之外，还要检查脑电波，抽血化验各种指标等等。后两项是糊弄不了人的。,0,0
逗逼请闭眼,有人装疯我信，但是抑郁症临床是有诊断标准的，而且有程度之分，不是心情不好就是抑郁的诊断标准，有些抑郁症患者平时不发作的时候和常人没什么区别，或者有些你还觉得她挺活泼开朗的，但是发作的时候就要依靠药物了，说不一定就突然间自杀了你还会诧异说她平时都挺开心挺正常的嘛。,0,0
Cindylibra,如果医生让你做了明苏达尼测试的话，500多道题之后绝对自动暴露，然后……呵呵。。。。有这个时间yy不如买一本精神病学一个一个字看一遍,0,1
匿名用户,腦袋有洞，你。,0,0
匿名用户,你自己去试一试啊～你自己去找医生说自己吃不下饭睡不着觉看看医生会不会说你是抑郁症啊～,0,0
匿名用户,装不装不知道，只知道自己无法工作半年后，努力装正常人，现在新认识的人都看不出我有病(￣∇￣),0,0
匿名用户,我反而觉得抑郁症这种病是可以跟一般人伪装，但如果是天天生活在一起的同学，舍友伪装起来还是并不容易。两个角度思考，要么你的同学真的是诈病，要么是你没有仔细注意到而已。其实中度抑郁如果是量表的结果，是近期的一个状态，其实并不能完全确诊，仅仅是个倾向。但是，如果是医生的诊断是抑郁症，还是有一定的价值。现在确实有一些人“思绪万千”当作抑郁症，博得同情。但是，抑郁症病人本身的痛苦还是很难理解的。我仅仅是一个失眠症病人，失眠了一年多。还是有些人的反应要么是失眠很正常，要么就是别吃药，要么。。。但是这么长时间的失眠显然并不是我所希望的，也不是事情少。我虽然懒但我也在准备考研，除了睡眠不足的疲惫，因为焦虑过度的神经症症状也让我很难集中精力复习。所以，你觉得我会去医院开一个证明我失眠症，到处宣传，学校会录取我？？？抑郁症的痛苦远远超过失眠症和焦虑的，只有得过的人才能明白。每个人其实都很难完全得理解他人的感受，但是尽量不必说用自己的价值判断强加到他人的身上。不过题主仔细分析一下，你的同学被诊断以后，除了发巧克力这个事情，对你们有没有什么过分的要求呢？换个角度理解，发巧克力是为了让你们快乐，这样她也能好受一些，这也不是不符合逻辑的。其实，真的不必先入为主，认为对方十有八九是装的。更重要的就是待之如常，也没必要一定为她做什么，像个普通人一样对待就可以了。如果她是诈病，她获得不了好处，也就不会再装了。如果她不是诈病，你们能待之如常，对她其实是个好事。当然必要的时候尽可能给一点帮助，再不济联系老师和她的家长，这都不难。,0,0
啦啦啦,呵呵。举报后不想说任何话。,0,0
匿名用户,嘛~测题的话可以，有些测试不在自己能控制的范围内哒。超恶意的揣测啊，有的人会找人办精神病的证明来骗低保= 不过觉得花季少女不会这么做啦，没什么理由呀，带着这个病例也蛮麻烦的。男朋友也会没有的 不过不想让别人知道自己抑郁症是真的，我都这么糟糕了还是不要麻烦别人啦，装作开开心心的样子跟人相处的，有的时候会控制不了，就找个没人的地方呆着=缓过来又是一条好汉的。难过=,0,0
SallyKetchup,首先医生诊断是否抑郁不是听患者的一面之词，不然也太不专业了吧……抑郁也不纯粹是心理疾病，而是多巴胺分泌不足而导致的。我去医院的时候做了很多项检查，最后才是做题以及和医生交流。所以骗得过医生也骗不过那一堆仪器吧。楼主对抑郁症症状的了解也不足。她在朋友圈在网上活跃与否与她现实的状态根本无关。甚至可能在虚拟世界中越活越越是在逃避现实，所以根据这个完全无法判断。我们是抑郁症，我们也是和你一样的人。也要过正常生活。抑郁症不代表就整天伤春悲秋的不行了，不社交没目标了。不知道题主是否知乎看多将抑郁症妖魔化了。以及我觉得我觉得题主会挑她抑郁症这个刺只有一个原因，题主看她不爽。所以这个锅抑郁症不背。希望大家都不要带着恶意去揣测别人，尽量往好的方面想吧。,0,0
匿名用户,真的太醜陋了希望世界上少一些妳這種人真的噁心看得反胃,0,0
老六,抛开其他的不说，从理性的角度，我也想知道题主的问题答案。,0,0
陆今兮,你真恶心。跟我身边那些亲戚朋友一样恶心，你们就是觉得我们没自杀就是装病，你们就是觉得我们不开心是假的，你们就是觉得我们和你们不一样就是该死。杀人诛心，你真恶毒。,0,0
赵曌兆,朋友你知道双向障碍吗,0,0
匿名用户, 要不你也试试，你怎么。没被骂死。呵你装啊，别吃饭，别睡。你试试呗，自残？跳楼！,0,0
Janice17,题主你就是到知乎来为自己狭隘阴暗且愚蠢无知的心理寻找理论依据和自我安慰，进而让那种心理更加轻松猖狂的泛滥。,0,0
wangju1997,推己及人，不说安慰，最起码的不伤害可以吧！我想你也不希望在自己无助的时候被人这么重伤。,0,0
紫優,题主你想揭穿人家还是怎么样。说实话，这样的你挺丑的,0,0
匿名用户,不会。我去看病的时候。不会让你直接挂抑郁症门诊。而是早期干预门诊。        医生除了心理测试和询问外，会用很专业的手法引导你聊天。突然被他点中了，我泪流满面。他时而又会谈趣风声，测试你的反应。抑郁症患者是不会发自内心感到愉悦的，会很麻木。健康的人装不出来。而且我姑说我那段时间的眼神完全没有光，很暗淡。        我测出来也是中度抑郁。然而医生经过谈话，凭借自身的医学素养，也只是给我确诊抑郁障碍(具有抑郁症一部分症状，严重程度弱一些)        医生叮嘱我回去找学校的心理老师聊一聊，没有开药。两个月后我还是没有恢复，更加严重。去了医院才给我开了比较初级的抗抑郁药物。可见医生很谨慎。        那段时间我在学校熬过了三个月，没有一个人发现我的异样。只有我自己知道每晚每晚睡不着，两点就开始睁着眼睛等待天亮的滋味。连手机都不碰，一切都不感兴趣。吃饭吃着吃着就呕吐，视力模糊，走在路上突然就蹲下大哭。一个星期瘦下八斤，血压下压剩下60。每天想着从楼上跳下去，然后再最冲动的那个夜晚，颤抖着穿上裤子，翻出寝室的墙，在外面蹲到天明，告诉自己只要不在高的地方就能活下去，因为我还没有那么严重。会有生的欲望，但是又会克制不住的，一遍一遍幻想自己从楼上跳下去。后来更加严重，我回家了两个月。家人一直陪伴我。同学也只知道我生病了，却不知道抑郁。我没有告诉过任何人。就是害怕别人对我的偏见。况且没有几个人会相信。明明你看起来那么好。就是因为会有人有偏见。才要用尽最后的精力装作我很好呀。只有自己知道自己的痛苦，以及差点就死掉了。,0,0
xiaomin不开心,我也装的很好啊，我跟我朋友说的时候他们都不太相信，觉得每次见面都聊的挺开心的，其实我心里是低落的，只是不想说。为什么抑郁的人一定要把心里的负面情绪翻给别人看，扫兴不说，说不定还会落一句“你弱爆了”。我只是在努力尝试着让自己变得更好，变得和正常人一样，可是当我发现心里还是那样时，心情是绝望的。我现在也可以装作很开心，各种社交也可以参与，只要不去想太多。但是我累了，我不想装了，这完全不是我，我在浪费时间，在欺骗自己。所以我把自己的情况告诉了家人朋友。上周去医院做了检查，中度抑郁，轻度焦虑。愚蠢的人类，你根本不知道什么是真正的痛苦。,0,0
匿名用户,恐怕困难，你可以作为一个正常人，去当地医院相关科室做心理测试，坐那儿做题没半小时出不来，其间你可以观察来诊疗的其他患者基本上就是萎靡不振眼神黯淡，各个儿跟棵枯草似的你通过做题和言语上的伪装可以开出抑郁症证明，诊断但是医生，就算是蒙古大夫也能看出你没啥毛病，但凡有点儿经验的都知道眼睛是心灵的窗户，骗不了人的啊,0,0
匿名用户,你挺恶心的，真的。,0,0
我有一个梦想,可怜的是，很多读书人，他们读的书不仅没有让他们更加文明，反而让他们歧视得更加心安理得。,0,1
LTN麦昆,怎么会有这种，拿别人的不幸冷嘲热讽的人,0,0
宁愿,照我这种老人家的思想，绝对不能假装生病去得到好处，因为绝对会真的生病。更不能胡说八道利用亲人，简直就是诅咒。人在做天在看。,0,0
YU淇,其实不会。诊断抑郁有很多指标，是一个比较麻烦的过程。其中有很多辨别测试是否真实的指标，如果不合格，可能就是装的。,0,0
wongbaeee,别的不说 有抑郁症真的很可怜 拿别人抑郁症去攻击别人 真的是个垃圾了,0,0
匿名用户,时间线上出现这个问题好几回了。之前没仔细看。仔细看了之后。我决定来骂题主了!!!MDZZ建议题主你也去做做量表。另外得病的人（特别是双相）有时候脾气不好，提醒下您，下次不要挑事了，因为肯定还会被骂的!!活该。,0,4
匿名用户,。,0,0
没有公主有病,不知道真的假的，不过有个事实就是，有的人得了抑郁症自己却并不知道，我朋友是因为每天睡不着，去医院查出抑郁症的。,0,0
