Doria Wu,(｡•ˇ‸ˇ•｡)写了好多突然觉得没意义就删了大概对于人生也是如此,403,42
匿名用户,我妈今天说了，不能靠我爸养我一辈子，他们老了怎么办，其实这话没错，他们没有那个能力和义务去养活我，我妈总是希望我快一点好，快点变成正常人，快点去上学。我理解她，我也想快一点好，但是对不起，真的真的对不起，除了哭，我根本做不了别的。她害怕我以后不能独立生存，会给他们添麻烦，我也害怕，我不知道为什么是我，我那么怕死，却总是会有自杀的想法，每一天每一天都是煎熬，我真的想要活下去，但是太难了，对不起，有我这样一个累赘真的很痛苦吧，却又不能直白的说出“去死吧”这种话，有时候我真的不想看到你们这么痛苦，但是我真的很害怕会死掉，害怕被遗忘，变成永远孤独的人。我不想给你们添麻烦了，可能我早点死掉会比较好吧，毕竟长痛不如短痛，如果我的存在对于你们来说，是个累赘的话，那我就没有存在的必要了，对不起，我早该死了，对不起。不想再吃药了，太贵了，而且也没有什么效果，不想再给家里增加负担了，就这样苟延残喘吧，能活一天是一天吧，都已经，无所谓了。,0,4
只穿T恤的七七,十四岁那年抑郁症爆发，现在19岁，任然陷在里面，没有用过药物治疗，但是接受过心理治疗，看过心理医生，但是感觉小县城的心理医生并没有什么用，现在在大学，本以为熬过了高三便可以走出来，但现在还是活的好累，不想再去回忆高中初中真的是令人绝望的岁月，我只想把未来的日子过好,0,0
匿名用户,"我是初二开始的抑郁症，因为段考考差了，很多人都给我期望，我也特别努力了，可是好像用力过猛，我从年级前100掉到年级200。整个人就崩溃了，不知道要怎么学。做数学题全是毫无联系的数字堆在一起，物理完全听不懂，老师讲的课就像泡沫一样在我耳朵里化为虚无。我最好的朋友是我同桌，她理科特别好，段考完了就重新分座位了，他和一个年级前40的同学坐，我和一个也是200名左右的同学坐。我就觉得我在她面前根本抬不起头来。我之前就有一些抑郁情绪，自卑和内向让一直都活得抬不起头。这次之后我整个人就得不得了，受不得一点压力，不然思想会一直在负面情绪里浮游。连锁反应，导致我背不好书，早上还背得的内容，下午就忘得一干二净，一个知识点至少要背6,7次，脑袋装不下其他东西了我怎么那么没用，我以后怎么办，我要完了吧……我时时刻刻都在想。最让我爆发的是一次数学周测，我没有及格又忘了写名字，老师在台上问是谁的试卷，我不知道是我的就我没有上去，老师就说：xxx你得试卷了？上来看一下。我就整个人像是得了死亡宣判一样，走上去的时候脚步止不住地颤抖，身体摆动机械。老师说：这个字一看就是你的，没得试卷都不懂来看一下。我喉咙像是一块石头卡在那里，忍着剧痛尴尬地说了一句：哈哈哈好，就麻木地下去了。接下来一节课我都听不到一点声音，很想很想哭，使劲掐自己，很痛但是可以让我忘记哭，下课我数，掐了13道，有些用力的现在还有痕迹。那种感觉真的要疯了，看起来又是异常的麻木，机械，像是一个吼不出声音的老旧播放器，随时有全线崩盘的可能。我去过学校的心理辅导室，老师说我很可能已经是抑郁症了，建议我去查一下，回家跟妈妈说了以后。妈妈就特别不理解，说我怎样怎样应该是快乐的啊，拿我跟离婚家庭对比，拿我跟难民对比，拿我跟贫困孩子对比，说我身在福中不知福，我应该怎样怎样做，叫我努力学习，给我制定目标，说我不可能有抑郁症，不可能会抑郁，说我是装的，只是青春期一时的冲动。吵到一半我就后悔了，我又开始发抖了，我说：那我们不说这个问题了，我想吃饭妈妈，我想吃饭。他不让我吃拉着我继续扯。我开始抓狂，开始崩溃，从头冷到脚，呼吸越来越急促，越来越困难，尝试站立发现我根本站不起来，双题一直在发抖。我给他下跪，说：求求你了，妈妈，我想吃饭，妈妈，我想吃饭，我好饿，我要疯了，妈妈我真的要疯了，我想吃饭，给我吃饭，我给你磕头好不好，我想吃饭。我真的磕头了，眼泪鼻涕全部砸在地板上，我开始是吼，后面是正常说话语气，后面是有气无力，到最后是恳求，舌头都在抖。后来也跟妈妈谈过几次带我去医院的问题，他还是保持这个观点。后来我暑假自己去查了，已经是重度抑郁症。反正我那段时间就是无时无刻都想哭，都觉得自己是没用的，生理心理都在折磨我，看过很多文章都有说过抑郁症的表现，但没有说过犯病到底是什么感觉。我的感觉就是：全身冰冷发抖，一点点压力都会让我想：我是不是下一秒就要死了？喘不上来气，像溺水了，心脏被压得死死的。那种时候都在想我应该去cos尸体。最近我的情绪好转很多了。说实话，现在的我都很难理解我那时几乎无时无刻的想死，更何况是没有抑郁症的人。",0,0
Cole,我十五岁的时候被确诊抑郁症，第一年，我吃药，只是自残。今年三月份割腕被舍友拦了下来。五月份，服用了半瓶多的抑郁药，洗胃抢救，打针吐了一晚。现在我在家里，休学，我也不知道以后我会怎么样。我只是觉得我比周围人更厌恶人性和他们说的厌世，我不是厌世，只是这个世界不适合我而已。昨天晚上自残被爸妈拉去清理伤口。我爸爸说这样下去他也受不了了，要死就死吧。太好了，这瞬间我终于觉得我可以放下我所有的顾忌了，药都在他们手里我不可能吃药了，抢救住院又要花钱。我正在绝食，希望我能成功，两年多了，我不知道我未来是否会好，可是我已经没有未来了。我真的很讨厌被人说你这么幸福有人爱你你怎么能这样，我也不想这样好吗，谁会想没事儿的时候掐自己割自己。我不渴求你理解我，希望你不要对我说三道四。很多事情不是我想就可以的，如果我可以，我就不用吃药了。,0,6
一杯哈士奇,本来光辉灿烂的未来，突然开始充满不确定性…明天又要去看医生，果然，没有药物，我对抗不了它,0,0
在下团子菌,年纪轻轻就感觉未来一片黑暗,0,0
匿名用户,真的。我希望你们都只是丧和中二千万别得抑郁症。真的很难过很绝望。拼命想解脱可爸爸妈妈怎么办。,0,0
小可爱哟,打了好多话又删了 em 就这样吧 。,0,0
匿名用户,我也想在知乎里说说话  可我累到不想打那么多字,0,1
匿名用户,十几岁很多事情就都看透了，从前读不懂的诗听不懂的歌词那一瞬间全明白了。最不怕的就是死亡了吧。天天想着死，祈祷着一场突如其来的意外把自己带走，每天夜里都失眠，好不容易睡一会都会希望这一次睡着就永远不要醒来了。再不济也就是希望自己得癌症然后顺理成章地病逝，因为别人而言抑郁症就是想多了，想死就是内心脆弱，不被理解的感觉真的太痛苦了。曾经被刺激病发而跳楼，落地到出院这段时间丝毫没有悔意。后面开始越来越后悔，后悔为什么没找个高楼跳下去。一般人想死，别人劝个你父母怎么办可能就好多了，我们想死那就是想死，提父母基本上没什么用，因为我们会觉得死了就不拖累父母了，别人也会开心，自己也会好受点。我希望人死就像计算机报废了一样，这一生的数据和意识都会永远消失并且再也无法开机。如果死后还有灵魂，我希望我魂飞魄散。对于我来说，这么痛苦的状态，我不会想着“我才十几岁啊！我的人生就这么完了吗？”，而是会想，“我都已经十几岁了，差不多够了。”抑郁症，你人生的加速剂。『PS:得抑郁症的孩子都是小天使，一旦发现有这种状态请立即去医院做检查并且配合吃药，实在不行你就住院。会好的一切都会好的，祝大家早日走出来！』,0,1
堕落i,小学患上抑郁症，具体什么时候不太清楚，现在17岁，在坚持吃药，但是并没有什么显著的效果，每天都生不如死，很难受很痛苦，再加上学习的压力压到快垮了，很崩溃，觉得抑郁症会伴我一生，不管我怎么甩都甩不掉。,0,0
小吴的糖,就每天都想死，晚上眼睛里总是莫明其妙的眼泪。跟别人讲吧，总会听到大概“太作了吧，有什么好哭的”的话。 ️开心的活着不好吗？ ️好，但我开心不起来。,0,0
匿名用户,周围所有人先问：你这是为什么呀。好像这都是你的错。却没有人问，你过得好不好。,0,0
温言,会好的，未来的路还很长，会幸福的。好好吃药，听医生的话，都会好的。明年，我就20了，相信自已，现在还早，未来还长，会好的，都会好的,0,0
赤月VickyLee,        待人世讨好，看自己用迂腐思想。,0,0
匿名用户,十年有余了吧 从初中开始 其实也习惯了呀 就是能自己一个人过的话还能多活十年吧应该,0,0
匿名用户,唉。初二。我当时一个唯一的朋友突然不理我了，这个人，承诺过要和我做朋友，结果呵呵。于是我在班上基本没人看得起。就天天难受，连课都听不下去那种。心里被堵了一块大石。每天情绪阴晴不定，我都摸出规律了，过得小心翼翼，却又恨得咬牙切齿，因为我什么也做不了。非常非常压抑。于是从初二开始，我的成绩陡然下降，该打的学习基础全都没打好。直接奠定了我未来破败的人生。去他妈的。我还是没走出来，唉。,0,3
匿名用户,大概初中的时候经常被好朋友愚弄，心态就开始越来越差。然后上了高中，是初中老师强烈推荐我去的一个高中，特别差，无论硬件软件都特别差的那种。我们这边中考的分值跟高考的分值是一样多的。我那年考了五百多，同学呢，好一点的有四五百的，差的几十分进去的都有。初中老师以前是特别关心我学习的那种。后来知道他推荐我去是为了拿介绍费。说这么多是为了高中之后的事。上了高中，刚军训就有俩姑娘打架被开除，学习氛围也特别差，学校冬冷夏热，受不了了申请了走读。每天路程一小时左右。高二的时候，每天赶公交车，错过的话就要等二十分钟左右，很容易迟到。然后就开始了我噩梦的一段时间。那一个礼拜我一直碰到各种变态色狼。学校在偏一点的开发区，每天只能坐那个公交车去学校，我整个夏天都穿的那种薄的春季校服外套。然后每次都会遇到那个变态故意蹭我。有次他变本加厉了，搂了我腰。然后我回过头发现没我高我就打了他一杵子就挤走了。他一直跟着我到最后一排。然后看周围不方便动手他就下车走了。后来的一阵子，我又在学校附近遇到过变态漏阴癖，跟老师说了，老师叫人去追，没有追到。后来我实在受不了了，也不敢跟家人说，选择保留学籍不去学校。再后来学校倒闭了，学籍丢了。从那时候，我就抑郁了。谢谢我的朋友一直陪着我鼓励我，不然我可能也撑不下去了。嗯对了，说句题外话，我很容易被人搭讪。一直觉得自己也不属于特漂亮的那种，有次就问了一个没见过几次的男性朋友为什么会这样。他给我的回答是，你看起来好追好骗容易欺负。,0,4
匿名用户,没有意思 有点想死,0,0
匿名用户,别人的青春丰富多彩，而我的是一片黑白，明天都在斗争。记住一定 ！一定！ 一定！要心理强大。（打了很多字，删了，都过去了，自己在慢慢改变，答主加油）,0,0
青江教授的小樱花,苟一天算一天吧（。活是不想活了——0614注定要被折磨一生,0,0
匿名用户,正是目前状态...申请了休学一年。表面上与同学非常热情的交往，实际上恨不得学校只有自己一个人上课，极端回避社交，基本在网络上也没人可以聊天。无法维护友谊。且一直恶性循环。感觉自己在同龄人里又卑微又是个异类，是个垃圾。,0,1
佳佳,我以为我花了两年的时间走出来了 可是我现在才发现我没有没有,0,0
匿名用户,想死不敢死，很孤独，天天哭，熬一整夜。成绩下降，却没有信心学习，很焦虑。,0,0
匿名用户,病了。有一段时间是很严重的状态，感觉自己只有死才能够解脱了，也写了遗书准备自杀。现在也没好但减轻了一些，怎么可能好呢不过是苟且存活罢了,0,0
Anna cheung,我也不知道我有没有抑郁症，可能是我对自己要求太苛刻，我103斤的时候在常人看来很正常，而我总是觉得自己太胖于是不想见人交际，甚至不开心。于是下了各种功夫减肥，现在终于瘦下来了，不想再经历一次！,0,0
匿名用户,妈妈，我好疼。,0,0
萌萌真的是只狗,害怕逃离彷徨压抑无措迷茫暴躁想自杀。后来有一天，我差点杀死我家狗，猛然惊醒。,0,0
匿名用户,觉得自己有抑郁倾向，端午节过后就要中考了，不知道自己现在怎么想的，特别的丧特别颓废，不想吃饭，不想说话……之前的我倒头就睡，近几个月躺下好久眼睛也好累就是很久才睡着，失眠了，而且不想吃饭，每天我就吃差不多半碗多一点点的饭，勉强维持生命吧，长得矮又很瘦还很弱，自卑敏感没安全感我经常头痛，3月14号左右经常跑去医院，当时还称了一下，体重39kg，5月7号学校统一体检，体检完我自己都不敢相信，身高153，体重37.2kg，而且去年体重37kg，明显感觉自己近几个月没什么食欲……比起之前还发现自己暴躁敏感了很多，之前特别佛没什么脾气的，本来我从小也就不怎么喜欢说话，最近很暴躁不知道为什么，和家人说话总是不耐烦，还特别敏感总是哭，最近就是莫名其妙的哭，很莫名其妙的昨晚听着纯音乐就哭了，还笑点低，一会笑一会哭真的一会哈哈大笑，没有人的时候又哭，看着一堆试卷很迷茫，不知道自己为什么活着，本来成绩就不好还经常自欺欺人，走读，在学校没朋友，独来独往，内向孤僻，一个月不和同学说话很正常，发现这点在是初一还是初二那会，没打算改变有时候会觉得活着没意思，希望安乐死，自杀不敢，想过自杀但是都太痛了，想过从高楼大厦跳下去的失重感是怎样的，我不想死只是不想活了，初一就开始有这种想法 想我是谁？为什么要活着？活着的意义是什么？等等不敢想象我家人知道我有这种想法会怎么样，何况行动。我市模成绩距离去年普高还差100多分，挂了4科（数英物化）语文也差点挂了，看着周围一个一个在进步，自己却在原地还退步感觉真的难受，想死想着死了我就可以不用想以后会怎么样，不需要再考虑未来，不需要承担责任，这种想法很早就有了，第一次想自杀是在小学四年级，和家人吵架，那是我第一次怀疑自己存在的意义有点悲观厌世，好像什么都无所谓其实却很在意，1月31号在姑姑家住，不知道是不是因为生病的原因，我当时差点把我悲观等负面情绪带给我表妹，那一次觉得自己很可怕，无力感很重，失控了真的差点把自己所有黑暗的想法想说出来，当时一直单曲循环城南花已开安慰自己，当我知道城南离开的消息时，不知道为什么就哭了，躲到厕所自己一个人哭，没有人知道真的没有人知道，我想过很多次放弃生命，都不是真的，我真的只是不想活了，我也不想死，有一段时间觉得自己就是行尸走肉，什么都不想做，我上网查过抑郁症，不符合，觉得自己就是矫情想太多，心态一直很不好，我是留守儿童，我奶奶应该算很了解我了，可我觉得谁都不了解谁，内心深处的我是怎样的他们都不知道，他们我也不了解，我奶奶说我冷血，我妈也这么说，没人情，没礼貌，我只是不想说话，不想打招呼，我只是不打电话，遇到熟人能避就避，能不说话就不说话，我整天躲在房间不出去，之前和我奶奶聊过，问她我是不是很固执，因为从小他们就喜欢这么说我，说我喜欢钻牛角尖，她说我爷爷是固执，我那是偏执……我感觉我就是心理不太健康，抑郁倾向是有的吧。再这么下去有可能就抑郁症了，我妈经常这么说我，我说她不懂什么是抑郁症，她说我下去肯定就会抑郁，我想过毁了我在乎的所有，是不是我就可以离开了，有个情有可原的理由离开了……,0,1
匿名用户,是渴望内心强大却无能为力。我想要从泥潭中挣扎出来，可我没有那么多力气，可我找不到人能拉我一把，可我害怕去打扰所有人。用力地记着是想要成为“让别人因为自己的存在而幸福”的人，只能自己忍受不幸福——无数个黑夜可怕的梦，躺在宿舍的床上，蒙上被子流没有声音的眼泪，呼吸间是没有温度的空气。第一次去做心理咨询的时候，咨询师看着我，她也快要忍不住眼泪。她不停地安慰我：“你还这么小，你已经做得很棒了。如果我是你，我不能保证自己做得这么好。”当时我想：那又能怎么办呢，我还是被这浑水淹没。但这也成了我整个治疗过程中脑海中最清晰的话之一了，另外一句是主治医生告诉我的：“记住两个词，弹性，还有关爱自己。”这些话希望伴随我终生，即使复发也可以自我调节，要坚信，你能挺到现在，可是很棒了啊。给自己多一点可能，加上一点点不变的信念，所有的黑夜，都将迎来光明的。所以，请无论如何不要放弃。希望大家都能好起来。,0,0
你可真是棒呢,我那充满希望 美好的未来 说没就没了 这病已经把我的未来杀死了,0,0
匿名用户,我 15岁 重度抑郁现在正在休学中，不知道以后会怎样我在我身上看不到未来 确诊的时候是在今年1月份，医生劝我住院，但是我拒绝了自残过两次  还有三次差点死掉用小刀在胳膊上割呀割，看着血一点一点流出来就特别爽，好像被治愈了一样我想过用死来结束自己的生命，但对这个狗屁世界还有一点留恋我为什么要承受这么多难过，我明明只想做一个普通人啊周围的人都劝我要好好活下去，可是什么才算是活下去呢?没日没夜的昏睡，睡醒后没有原因的大哭，整天浑浑噩噩的，无时无刻都在想死，每天都活在自我厌恶中。我真的受够了，求求你们不要再对我好了，让我去死吧也许，我的存在，从一开始就是个错误,0,0
奈落,首先说明不是编的，我只是在讲自己的经历2016年11月初三上半学期患上抑郁症休学2017年4月前往北京治疗北大六院唐登华2017年9月转学到一所公立学校重上初三2018年6月20号中考我的抑郁症已康复但只是找到了活下去的目标可能有点丧，但还是会想自己什么时候会死总的来说抑郁症患者都会感到孤独人如孤岛，说的就是我们但每个人都是独立的个体，孤独在所难免十几岁的抑郁症患者非常缺爱会非常敏感希望所有的抑郁症患者都能好好的开心点让阳光洒满心间,0,0
應与將,我：（在水里挣扎）我还年轻，我还不能死。抑郁症：（一把把我按进水里）你这种渣滓活着有什么意义，还不如死了。,0,0
身在井隅,众人皆醒我独醉,0,0
九州不迷路,你们很痛苦不可否认 但更应该记住 早点告诉爸妈 早点去就医 早点吃药 这样才早点好 稳定起来,0,0
诺亚bye,我十七岁。四年抑龄。我很坚强的外表之下，是我逐渐麻木的内心。谁都可以伤害我，不理解我，因为我不哭不闹，不会有后果。父母也觉得我很坚强，一直没停止上学。我对我自己说。我很坚强。,0,0
匿名用户,看着你们的回答，像是看着当年的自己。少年抑郁，一直坚持活到现在的老阿姨来答一个。我那会儿没有人知道抑郁症是什么。老师说是叛逆，家长觉得你作，同学？不知道，也许觉得你神经病。神经衰弱，头疼得撞墙，每天都睡不着，楼下每一只蛐蛐都在耳朵边大叫，一万个念头在脑子里疯狂挣扎。每天醒来，面对的都是海水没顶一般的窒息感。不想上学，不想说话，不想见人，不想活着。手腕的伤痕还在，鲜血涌出的画面历历在目。不过，我只是自我折磨没有寻死。看了各种宗教方面的书、电影，无论东西方宗教都说，自杀后人会永远纠结于死时的情景，无法逃出。我不敢试。熬着吧，心脏不好，指不定哪天就自然死亡了。熬到了大学，换了环境，一下子就清爽了许多，人生从头开始似的。不喜欢专业，所以自己去找书看，看了各种心理学的书，自己调整，再加上大学环境丰富，慢慢好了起来。现在想想，当年幸运的是，我遇到了几个愿意拉着我走的人。抑郁症是会复发的。大学毕业，找工作不顺利，跟男友分手，一下子又打回来了。手机关机一整年，无法出门，只能待在家里，每天哭，看个广告都哭得一塌糊涂。恢复的关键是，稍微舒服点了，可以出门，就赶紧换环境。一年后，我背着行李去了另一个城市，开始新人生。仍然抑郁状态，同事回想当年，印象都是，永远穿着黑衣，带着口罩，挂着耳机，不理人。幸亏做的是技术，只跟电脑打交道。第二次复发，是生完孩子。月子期间，产后抑郁。幸亏，老公是个精神力强大的人，这个也是关键。一个精神力强大的伴侣，会成为抑郁症患者的坚定靠山。孩子们找伴侣一定要注意，我们的精神力可以说很弱了，单是活着就耗费巨大，所以绝不能找个耗费你生命能量的人。我老公从恋爱开始，基本就承担着心理咨询师的功能。我也明说有过抑郁症，并且可能复发。现在，大约五六年了，只有短期抑郁情绪，没有复发。日子越来越正常平稳，甚至可以说非常幸福。以前我从没想过能活过30岁，所以没有计划过人生。现在，在打算退休后的事情。人生，就是发生事情解决事情，一步步向前走。活着的意义，至今不明了，但不妨碍我继续活下去。因为抑郁的年头太长，很多时候我会质疑现在的幸福。有时候觉得自己不配，有时候觉得自己要在最幸福的时候死掉，这么患得患失的活着，眼见就快四十了。抑郁症对我的影响很大，如果没有他，我也许会考个更好的大学，也许会找份更有意思的工作……但是，所有做出的决定都是当时的我为了活下去做出的最优选择，没什么可后悔的。我会比别人更珍惜现在的幸福。大早晨看到这个问题，稀里哗啦说了一堆，老阿姨总是啰嗦些。起床吃饭送宝贝上学了。,0,0
哈哈哈终于瘦了,不请自来死不得 生不欢 没有兴趣 一起漠然,0,0
匿名用户,十五岁，高一，得病四年，没出过正式的检查报告，没吃过药更没治疗过。知乎这个平台其实是抑郁症患者很好的栖息地，因为相较于其他地方，真的理智和冷静太多了对这个并还没有清晰概念时，会理解但内心深处还是有些不屑，尤其是那些十多岁的孩子，做了网上搜的评估表就觉得自己是抑郁症，然后借此做怠惰的挡箭牌，有些矫情也确实幼稚。嘛，太多人都活得很辛苦，岂不是人人都是抑郁症？可实际上，当一个人的抑郁状态已经发展到一种威胁性很强的疾病时，不只是情绪方面，还包括记忆力，或者思考能力，或者身体，或者情感，相较于普通人，多少会有些不正常。我这里指的普通人包括长期背负压力的人，包括抑郁状态的人，等等这些生活得都很辛苦但不属于疾病的人。你知道有些人一段完整的句子，需要反复看上六七遍，才能勉强理解基本意思的感觉吗你知道有些人打以撒的结合，一个道具碰上了不下十回，下次碰到却还是要翻图鉴查看功能的感觉吗就像很多长辈说的，年轻人脑子灵光，要等三四十岁了再去学习文化课知识，那可真是比登天还难脑子里的东西太多，太乱，太杂，思维混乱，注意力集中不起来另外其实提到十几岁的抑郁症患者……最多的还是身边人尤其是长辈的不理解吧就比如说我吧，闹休学和家人产生矛盾，最开始别人常说的话是“怎么上都高中了还跟刚上幼儿园的孩子似的？”【是啊，都是高中生了，不想去学校的理由怎么可能像小学生那么简单，为什么不能多思考思考而是只会反问呢？】“别人都坚持得下去你为什么不能？”【我也不知道他们怎么坚持下去的啊QAQ】闹了几天发现抵触情绪不正常“在学校怎么了，是不是挨批评了？是不是受欺负了？”【都说了是高中生了前者不符合逻辑，也不是后者，能不能不要老是把思维局限在上学两个字上啊】“你倒是跟医生说啊，到底哪里不开心了哪里难受了？”【这种问题我也不知道从何答起啊，就是哪里都不开心哪里都难受啊QAQ】或是不太熟的老一辈的安慰：“实在不想去了就别去了，你看xx不也是初中毕业就上班去了，现在也挺好的。”【我想念书，也想考大学，只是不想在学校待着。】又隔了一段时间“你就是意志力太差。”【废话】“你是想烂在卧室吗？”【……我也不想，可是只有这样才不会那么难受】反正【】里的是我的内心戏o(′益`)o但是你又不能去怪别人不理解你，人和人的成长环境不同，两代之间更是相差甚远，对于很多概念的熟悉程度和认知都是不同的。也不得不承认很多长辈的经历比我们还要令人难坚持，扪心自问我妈就比我承受着多太多的压力和痛苦，吵架时她反问我为什么她不哭我哭，当然了她经历得太多了，我还太脆弱，说抑郁症我在她面前好像还没资格。但是抑郁症就是和抗挫能力意志力挂钩的，相对经受的磨难多承受力也就越强，对于同一件事的精神负担和痛苦程度也是要比我们轻的，这个说法并不怎么道德，但这个逻辑是正常的，可偏偏这个逻辑你不站在特殊的角度是很难理清的。更别提抑郁症这个东西，真正明白这是怎样一种病的人，除了专家学者，也就只有患者自己了。我是因为家里威胁住院就一直没去医院啦……得病根本原因可能是极度自卑自负+表演型人格？？应该最多只能算轻度的吧，因为感觉还能承受得住，而且长期抱有希望，看到很多中重度的同龄人的描述，连哭都哭不出来，脑子里不是混沌而是空白，只能说抑郁症希望能够尽快被重视起来吧，还有很多初中生高中生在上学的问题上和家里周旋，我真的很想告诉全天下的家长得了这种病真的很难吸收知识啊，很多对于正常人来说很简单的东西，精神和心理疾病的孩子理解起来是有一定困难的，而且这种病根本不只是学习上的问题，对于孩子整个人生来说都是一场严重的灾难，不要等到不可挽回时再后悔。啊真如最前面的那个回答一样，讲了这么多东西很乱，都不知道到底在讲些什么，总之祝愿所有在本该最灿烂的年级得病的朋友，未来能朝着好的方向发展，最后祝今天高考顺利。,0,0
匿名用户,从高中到现在三十几岁，一直没好。自杀三次都被救下来了，抗抑郁药一度吃的像个浑浑噩噩的傻子。高考都想放弃的，顶着家人的鼓励，硬逼着自己上了考场。专升本，工作，结婚，离婚，相亲，恋爱，失恋，即将失恋。一辈子求而不得的人那么多，一辈子咬牙挺挺也就这么过来了。不会再想死了，死也死不了。一瓶半安眠药加割腕都没死成，还遭罪的抢救再休养了大半年，我能怎么办？我还想看看没死成的自己到底能过成什么样。熬着吧，熬着熬着这一生也就过去了。,0,0
庚锡,明明人生才刚刚开始，却已经毁了大半。,0,0
赵鹏,坚强，人性就是这样的，亲戚其实本来就很可怕的，说好听点是亲戚，不好听点，更加的舔血，好好备战，虚岁三十有五也是刚出了一半的坑,0,0
匿名用户,十几岁，那大概是我抑郁症最严重的时候。整个人变得歇斯底里，丧到极致。那时候还得了一种皮肤病，吃很多很多的药，打很多很多的针。我看到我的皮肤变得像树皮一样，成片成片的皮都可以被撕下来。脸上的痘痘也变得很严重，不知道是因为吃药还是什么原因，整个人发胖浮肿，状态特别特别差。整夜整夜失眠，做噩梦，成绩一落千丈。很多很多话我都不敢对别人讲，有时候我都觉得自己身上充满腐败的气息。很小很小的时候我就很难感到快乐了，可能是我太早熟的原因。我觉得活的没意思，觉得我爸妈不应该生下我，觉得活着是原罪。最难熬的时候，我把当时医生给我开的药全吃了，我当时想着大概永远都不会醒过来了，结果只是睡了很久。睡醒了就发现我妈坐在我床边，我还活着。看着我妈的样子我突然就不想死了，然后熬到了现在。怎么说呢，十几岁患上抑郁症的体验大概就是，别人有的青春在我生命里却是灰色的，童年也是，现在还是。本来美好的东西到我这最后都会变成加重我病情的导火索。我一天一天活着，却也一天天更厌恶生命。,0,0
匿名用户,看到这个忍不住注册了回复你，抑郁症别人开导是没有用的，一定要找医生，相信医生，按时吃药，好转后坚持运动，相信自己，最后祝你高考顺利，选择一个自己喜欢的专业，永远记住生命是最重要的，有人就有一切，加油！,0,0
匿名用户,不知道我已经什么都不知道了已经一个月没上学了，高一没有感情啦，快乐，悲伤，愤怒……不想出门每天只是躺在床上时时都很困，但是不想睡觉大家都觉得我是很阳光很乐观的人啊……自残的伤口留疤了呢，不过没关系吧……药根本没用嘛……遗书都写好了说不上绝望，因为没有感觉了，只是没有希望没有人喜欢我吧？没有人在意我吧？我说出的话，令人厌恶吧？不想见人，装出笑脸，很累啊，已经哭都哭不出来了没有未来吧……想上吊……？总是无意识地低下头，好像被吊起来了一样。连求救都不会了，发不出声音，好迷茫……周围……没什么朋友呢……好孤独，连刀都懒得拿了，好麻烦不想活下去了。最后我希望，别人不要像我这样。有压力有问题赶紧发泄、解决，生活还是很美好的！加油！活下去！会好起来的！,0,12
不盈,一直对自己说:“只是矫情罢了”,0,0
匿名用户,来说说我自己的感受吧～粗略算下来抑郁症有8年了，从初中毕业到大学毕业，家里父母都是农民出身，对于这种病只会说，努力起来就好了，动起来不要逃避。现在想想真的是后悔了。具体患病原因到现在也不明白，从开始治疗到现在才一年多吧，错过了太多的美好人生，初中一切都是正常的，初中成绩上了本市重点高中，本以为一切都是正常的，直到高中开始的数集概念，我硬生生的学了一个月才理解了，当时的理解力和记忆力有多差(￣∇￣)，本来就是重点高中，记忆犹新的是第一次年级排名考试，发卷子之前还傻乎乎的挺开心，看着前后左右一百三十多分和我八十分的卷子，心一下凉了半截ಥ_ಥ还以为重点高中同学的智商就是高，我等渣渣只能努力追。先说下结果吧，高中三年年纪一千三百多人，全部考试排在一千三左右(￣∇￣)。而不知道抑郁症的我，一直在怀疑智商问题，难道我就这么笨？高一的时候老师也放弃我了，以为我是那种吃喝靠家里的孩子，早上迟到上课睡觉自习课睡觉老师啥也不说，现在想想只能说睡觉不是我想睡想睡就能睡，真的是每天身体很疲倦。高二分班缘分的分到重点班，真是天将降大任于是人也啊，就是为了折磨我，还是一样班里垫底年级垫底，老师经常找我谈话让我走艺术生或者出国，因为我的成绩拉了这个班的平均成绩。高三更不说了，年纪主任教导处主任都认识我了，整天不好好学习成绩贼差的那孩子。真的现在想想，不是我不努力，我高中真的很努力在学，挑灯夜战刷题什么的都是日常，但唯独成绩上不去，没人看过程别人都要结果。就这样折磨我的环境下高中毕业了，如果正常的话我应该上一个211或985吧，结果只上了本三，不过还好没有放弃自己，只是觉得自己不是学习的料，开始研究社交创业积累人脉，:-)现在看真是傻子不好好学习，瞎鼓捣啥，不过我还能坚持活下来，可能就是社交那段时间认识了一些正常人，带着我赚了一些钱，大学毕业也有十万存款吧。后来失眠躯体反应严重了，无缘无故背痛，胃痛，头痛，无意中了解了抑郁症，我擦，简直神同步，就去医院确诊了到现在治疗了一年多，感觉又回到了初中那种探索世界的状态。现在也不敢说完全好了，虽然错过了这么多年的人生，但是现在努力也不晚吧，现在从健身学习中获得了太多感悟，原来人活着是这样的有意思，原来的我一直在想人活着是为了什么。现在只能以初中学生的身份开始面对世界了，不过这样也很有趣。  给广大抑郁患者提个意见，有病就去治别拖，拖一秒浪费一秒的人生，时间太宝贵了(￣∇￣),0,0
匿名用户,明天高考了怎么办啊。我高三一年都没有上学，什么都没复习，什么都记不得了。,0,0
匿名用户,我知道人生路还长 但是我好像真的走不下去了,0,0
Mecho,明天高考，然而躲在被子里，我又哭了，不敢惊动父母。好难受。,0,2
